0.6742788 0.670131 0.8181094 0.90759516 0.18955512 0.00523967 0.6669448 0.42468035 0.35055077 0.5795455 output (0, 3) (0, 1) (0, 4) (2, 4)
0.7382181 0.66803485 0.59098583 0.27464527 0.033778872 0.9704476 0.33917743 0.0078117773 0.2587321 0.27876428 output (0, 1) (1, 4) (2, 4) (3, 4)
0.9308446 0.93893987 0.46675974 0.8131352 0.61462367 0.012239143 0.03795653 0.39829138 0.84654474 0.7568364 output (0, 4) (1, 4) (1, 3) (2, 3)
0.52801746 0.4956581 0.39216128 0.6522458 0.2868038 0.94548035 0.94707364 0.96667165 0.84237295 0.38658714 output (0, 1) (0, 4) (1, 2) (3, 4)
0.33601686 0.4623018 0.26186067 0.515967 0.6166359 0.9342014 0.8496264 0.37554163 0.2264869 0.04641476 output (0, 1) (0, 4) (0, 3) (1, 2)
0.37633386 0.6772033 0.04542025 0.8213578 0.08638128 0.58737767 0.21403475 0.9110093 0.11577373 0.5569455 output (0, 3) (1, 3) (1, 2) (2, 4)
0.95504975 0.82625884 0.11685995 0.20121084 0.6370126 0.75047094 0.33114102 0.009634359 0.77795166 0.16077073 output (0, 2) (1, 3) (2, 4) (3, 4)
0.25557986 0.76664245 0.08418173 0.6051251 0.6443169 0.7313491 0.81964594 0.6036117 0.9835727 0.27125117 output (0, 1) (0, 2) (2, 3) (3, 4)
0.47975707 0.940731 0.33052665 0.44253743 0.8909083 0.106052496 0.18886924 0.81484294 0.65907544 0.17820463 output (0, 3) (1, 3) (1, 4) (2, 4)
0.6407841 0.962814 0.93565226 0.71627617 0.49657786 0.6404348 0.8476965 0.854853 0.45991257 0.09976505 output (0, 3) (0, 2) (1, 3) (2, 4)
0.47011966 0.6123576 0.6443154 0.6352505 0.73654574 0.7475644 0.9362235 0.20905828 0.38187242 0.5540493 output (0, 4) (0, 1) (1, 2) (1, 3)
0.31659716 0.51293874 0.59467375 0.92232996 0.77299273 0.4596766 0.05809045 0.5842548 0.49430943 0.40702784 output (0, 4) (0, 3) (0, 1) (2, 4)
0.7815605 0.75615376 0.83084536 0.686302 0.39511642 0.39258873 0.40406695 0.5938672 0.9097386 0.14822015 output (0, 1) (0, 3) (1, 4) (2, 3)
0.43938243 0.28243 0.71797013 0.66810966 0.005259257 0.82127154 0.17981376 0.20379542 0.11897319 0.5283454 output (0, 3) (0, 1) (2, 4) (3, 4)
0.7437859 0.008646268 0.98285186 0.33627892 0.4715238 0.6399265 0.62775415 0.4605327 0.4848155 0.33916235 output (0, 1) (1, 3) (2, 3) (3, 4)
0.05578039 0.9862038 0.27927312 0.6765843 0.85028565 0.91036624 0.58824885 0.31116703 0.61614376 0.10103658 output (0, 1) (1, 3) (1, 2) (3, 4)
0.32497424 0.62835336 0.50946736 0.9233421 0.553233 0.8287598 0.9750675 0.108859494 0.19347014 0.62478703 output (0, 4) (0, 2) (0, 3) (1, 2)
0.21327597 0.43848217 0.06875897 0.45565414 0.3308129 0.5778772 0.2833115 0.45869318 0.2152345 0.19498266 output (0, 3) (0, 1) (0, 4) (2, 3)
0.71467197 0.25378916 0.3381229 0.1532563 0.91465956 0.4744011 0.7317557 0.6049794 0.45431906 0.42453036 output (0, 2) (0, 4) (1, 4) (2, 3)
0.26531932 0.03386936 0.3169171 0.99295497 0.25820723 0.43779892 0.69071037 0.7004074 0.9669796 0.011559938 output (0, 2) (0, 4) (1, 3) (2, 3)
0.4277631 0.18303686 0.2359578 0.7323064 0.9968514 0.18311015 0.2920268 0.90619344 0.31018597 0.05194125 output (0, 4) (0, 2) (0, 1) (1, 3)
0.5590672 0.7977041 0.5705221 0.57351094 0.5056784 0.6567997 0.30023998 0.7079001 0.641113 0.72592807 output (0, 4) (0, 2) (1, 2) (2, 3)
0.3757456 0.12575018 0.16218945 0.40936646 0.513622 0.24743454 0.6938859 0.66242266 0.5446767 0.15272976 output (0, 4) (0, 1) (2, 4) (2, 3)
0.796086 0.26112124 0.7522604 0.4518096 0.7997048 0.5197911 0.01468188 0.29704785 0.8329171 0.54837525 output (0, 1) (1, 2) (1, 3) (2, 4)
0.2895829 0.49797818 0.3346859 0.6300847 0.7741888 0.692298 0.89977556 0.58346665 0.80242795 0.8742135 output (0, 1) (1, 2) (2, 3) (2, 4)
0.3237581 0.85241824 0.8196888 0.5114612 0.6836364 0.981651 0.55939764 0.11628178 0.51238465 0.008153875 output (0, 2) (1, 3) (1, 2) (3, 4)
0.92233324 0.86753654 0.7021576 0.17524433 0.4822803 0.030104155 0.86284685 0.8132387 0.7718737 0.93082434 output (0, 3) (1, 2) (1, 3) (3, 4)
0.45246446 0.44244975 0.4875946 0.42482913 0.3028934 0.28408843 0.022304123 0.6953242 0.3903136 0.07456371 output (0, 1) (0, 2) (2, 4) (2, 3)
0.99913746 0.06781374 0.7944296 0.6956651 0.11555251 0.56839037 0.939517 0.28536093 0.2023228 0.12162695 output (0, 3) (1, 3) (1, 2) (2, 4)
0.47519627 0.852383 0.6718933 0.26224136 0.90239394 0.5165046 0.15988931 0.3324331 0.063895404 0.2021972 output (0, 2) (1, 2) (1, 3) (3, 4)
0.24246041 0.3572154 0.86849993 0.35091865 0.23574337 0.10476743 0.0006181641 0.27465984 0.68160504 0.3985823 output (0, 2) (0, 3) (0, 4) (1, 4)
0.97311515 0.99000907 0.28475493 0.61932963 0.95280045 0.03789759 0.2203574 0.22885244 0.6232686 0.35676056 output (0, 4) (1, 3) (2, 4) (3, 4)
0.49544027 0.8495269 0.17477112 0.90738666 0.71139514 0.5532832 0.6282464 0.99697554 0.6244936 0.16927654 output (0, 3) (0, 1) (0, 2) (2, 4)
0.05783807 0.33565152 0.23273286 0.8646881 0.22310448 0.1396036 0.03921992 0.24897318 0.17785902 0.13139665 output (0, 3) (0, 1) (2, 4) (3, 4)
0.9918937 0.75449413 0.9344554 0.42231703 0.16380557 0.92464256 0.22822607 0.56244284 0.6913326 0.079559386 output (0, 1) (1, 4) (2, 3) (3, 4)
0.99237204 0.41387385 0.033658475 0.11524058 0.81976396 0.3175895 0.7773207 0.73343843 0.49880126 0.29711425 output (0, 2) (0, 3) (1, 4) (2, 4)
0.03751094 0.22610275 0.58235073 0.4254054 0.94875365 0.24308121 0.5550704 0.044555556 0.37562394 0.41115075 output (0, 4) (1, 4) (1, 3) (1, 2)
0.27508146 0.12782295 0.20825952 0.9098512 0.016115898 0.28518903 0.38538054 0.62588024 0.91280633 0.16429585 output (0, 2) (0, 4) (1, 3) (2, 3)
0.7155452 0.6787436 0.286137 0.70841444 0.9324928 0.12556297 0.4783485 0.15187381 0.7977554 0.9189501 output (0, 4) (0, 1) (0, 3) (2, 3)
0.09204845 0.00992869 0.9847107 0.13216767 0.98190385 0.3442131 0.8455884 0.15420738 0.8981172 0.61787105 output (0, 3) (1, 3) (1, 2) (2, 4)
0.61901695 0.030050265 0.57654816 0.27754202 0.75819427 0.9148709 0.5280165 0.2984511 0.5002434 0.83056945 output (0, 1) (1, 3) (2, 4) (3, 4)
0.8154241 0.9189006 0.28769112 0.437232 0.4812558 0.89034003 0.083215274 0.7715797 0.36979064 0.66270053 output (0, 2) (1, 4) (2, 4) (3, 4)
0.54701644 0.017545331 0.5124949 0.70358664 0.78640544 0.5163624 0.033906106 0.9430182 0.06390968 0.65033567 output (0, 2) (1, 2) (1, 4) (3, 4)
0.47929776 0.46185732 0.2971106 0.11426551 0.61063504 0.2845037 0.82037747 0.4594735 0.11370131 0.8296935 output (0, 2) (0, 4) (1, 2) (2, 3)
0.8277363 0.96947205 0.9779725 0.43478933 0.104978524 0.81020665 0.69266194 0.7505133 0.18293768 0.47947598 output (0, 3) (1, 3) (2, 4) (3, 4)
0.7495778 0.24093993 0.9215211 0.3093133 0.93327564 0.6261373 0.5557021 0.8476003 0.4642585 0.62184346 output (0, 1) (1, 2) (2, 3) (3, 4)
0.022810308 0.7758648 0.41429618 0.65818256 0.8883471 0.60961246 0.3532413 0.32880566 0.30234063 0.64441305 output (0, 4) (1, 4) (1, 2) (3, 4)
0.65749717 0.47041968 0.7207439 0.34966794 0.028742133 0.017776966 0.18119545 0.6612907 0.36075023 0.2568578 output (0, 1) (0, 4) (2, 4) (3, 4)
0.122420125 0.9338729 0.9052832 0.52584976 0.7700815 0.7194761 0.22990273 0.84386855 0.681951 0.8572037 output (0, 3) (1, 2) (2, 4) (3, 4)
0.5123499 0.24498366 0.46215022 0.43853974 0.008755258 0.23396873 0.76740927 0.89418447 0.20285769 0.07209155 output (0, 1) (0, 4) (1, 3) (2, 4)
0.24698968 0.003373846 0.73166627 0.26717314 0.1702352 0.1514011 0.70058995 0.99909264 0.94406784 0.9625777 output (0, 2) (0, 1) (1, 4) (3, 4)
0.1694016 0.29657212 0.7299185 0.9465644 0.5834181 0.8310287 0.46777752 0.9347289 0.07774933 0.99666196 output (0, 2) (1, 2) (2, 3) (3, 4)
0.6092418 0.8181782 0.5401138 0.81719977 0.5898268 0.86249745 0.197775 0.27346376 0.6607448 0.8530098 output (0, 2) (0, 4) (1, 2) (1, 3)
0.17390352 0.34214735 0.9996908 0.8663497 0.59766686 0.08599264 0.95712054 0.77738655 0.08712618 0.13079895 output (0, 4) (0, 2) (1, 3) (2, 3)
0.48361138 0.5882024 0.6171356 0.20837483 0.16772352 0.24128968 0.48268014 0.04616809 0.79811156 0.14346854 output (0, 1) (1, 4) (1, 3) (2, 3)
0.95204717 0.4056435 0.4461522 0.38386342 0.14994434 0.7268215 0.10168926 0.3563596 0.21545807 0.2257862 output (0, 1) (1, 4) (2, 3) (3, 4)
0.52505445 0.93424916 0.45638514 0.5655051 0.8470835 0.8483023 0.12542747 0.35764083 0.24086 0.8661223 output (0, 4) (0, 2) (1, 4) (1, 3)
0.19457203 0.7031917 0.8410932 0.05359406 0.9125009 0.7053907 0.631163 0.8629394 0.15838417 0.05760001 output (0, 3) (0, 4) (1, 2) (2, 3)
0.303366 0.9617093 0.5034071 0.25656772 0.3743514 0.76086795 0.18202692 0.7922047 0.22919872 0.7979375 output (0, 4) (1, 2) (2, 4) (3, 4)
0.1945615 0.27921134 0.566529 0.9328695 0.9383588 0.76793 0.28823775 0.53728414 0.15865625 0.86199325 output (0, 3) (1, 2) (1, 4) (3, 4)
0.0093368385 0.19958735 0.7455853 0.11088754 0.59528506 0.99503064 0.4848031 0.6552437 0.9674384 0.9251309 output (0, 3) (1, 3) (2, 3) (2, 4)
0.62914544 0.8859918 0.46391684 0.6722894 0.70360446 0.9007454 0.12217777 0.54428613 0.41365302 0.55071163 output (0, 2) (0, 1) (1, 4) (3, 4)
0.44391337 0.7400307 0.4166208 0.036604173 0.30811244 0.84633225 0.91362387 0.71781677 0.78010714 0.3635273 output (0, 2) (0, 3) (1, 4) (3, 4)
0.9966046 0.0022713584 0.8405647 0.7403858 0.27296975 0.549104 0.8751136 0.15021388 0.7093559 0.4575182 output (0, 3) (1, 4) (2, 4) (3, 4)
0.26464206 0.78561336 0.49939686 0.27868587 0.85118806 0.8194556 0.51653343 0.89828783 0.10453161 0.040735032 output (0, 3) (0, 1) (1, 4) (2, 3)
0.68647015 0.1969783 0.5606586 0.7236557 0.51695496 0.2831895 0.8369844 0.17811137 0.38625836 0.5219995 output (0, 3) (0, 2) (1, 4) (2, 4)
0.5385679 0.00894928 0.35269496 0.43743354 0.9240414 0.9324438 0.9794208 0.29568136 0.48330417 0.25066066 output (0, 4) (1, 4) (2, 3) (3, 4)
0.11499897 0.15969509 0.57452947 0.008020457 0.7846831 0.419257 0.43338582 0.9185988 0.82860965 0.15336248 output (0, 1) (1, 4) (2, 4) (2, 3)
0.50490767 0.3757788 0.19829258 0.9680124 0.8283 0.5036946 0.5095867 0.72165346 0.5400423 0.9350871 output (0, 3) (0, 2) (1, 4) (3, 4)
0.45042157 0.5874035 0.48533532 0.33824402 0.048785307 0.28438634 0.50576454 0.27718997 0.30153447 0.27075213 output (0, 1) (1, 3) (1, 4) (2, 4)
0.74033314 0.58110136 0.46918333 0.4730468 0.060001858 0.35056168 0.078513555 0.29120678 0.4764938 0.5868508 output (0, 4) (1, 4) (1, 2) (2, 3)
0.55100065 0.34258887 0.58214426 0.5489891 0.6023712 0.44708034 0.21362676 0.9564665 0.7276594 0.27455184 output (0, 2) (0, 4) (1, 2) (1, 3)
0.06409253 0.6973357 0.80918854 0.78889096 0.80547345 0.5479341 0.09665194 0.1531103 0.3130314 0.44932216 output (0, 4) (1, 2) (2, 4) (3, 4)
0.23019902 0.46167156 0.35395047 0.6340355 0.5582029 0.59499913 0.39004856 0.6344665 0.5307851 0.85193145 output (0, 1) (1, 3) (2, 3) (2, 4)
0.18471235 0.095555745 0.601332 0.041818287 0.34392247 0.50308627 0.42704555 0.014559803 0.12197055 0.72198564 output (0, 3) (0, 2) (1, 3) (2, 4)
0.13963741 0.94301796 0.8759887 0.63812405 0.84245324 0.081551366 0.86240053 0.5592414 0.64784485 0.17621385 output (0, 1) (1, 3) (2, 4) (3, 4)
0.4493109 0.22970279 0.40292558 0.43380022 0.2770963 0.8236128 0.1627815 0.75801355 0.10629463 0.79020476 output (0, 1) (1, 3) (2, 3) (3, 4)
0.6239725 0.98026574 0.8117273 0.2299437 0.10958262 0.27307498 0.12905838 0.7064872 0.37523493 0.025329806 output (0, 3) (1, 4) (2, 4) (2, 3)
0.4484043 0.64509594 0.733387 0.22084013 0.37308958 0.82443565 0.6320296 0.07772812 0.38209087 0.73569185 output (0, 4) (0, 1) (1, 3) (2, 4)
0.3094028 0.732558 0.42978653 0.03701915 0.44310468 0.69041646 0.6888064 0.41255844 0.27599093 0.07161129 output (0, 2) (1, 4) (1, 3) (2, 3)
0.6827673 0.4476044 0.3733991 0.3872519 0.26260647 0.029202064 0.085325785 0.9673817 0.62900585 0.51908576 output (0, 4) (1, 4) (1, 2) (1, 3)
0.9984128 0.31585687 0.42641932 0.8311555 0.7949339 0.7601186 0.71731114 0.32094008 0.12963152 0.9367503 output (0, 3) (1, 4) (1, 2) (2, 3)
0.40695658 0.9624281 0.2433251 0.631477 0.98468506 0.03070572 0.9964539 0.23497015 0.1664565 0.8985121 output (0, 4) (1, 4) (1, 3) (2, 3)
0.9634112 0.34213227 0.11562653 0.93869776 0.72533965 0.7730935 0.8854307 0.83304435 0.57386404 0.7879338 output (0, 2) (1, 4) (2, 4) (2, 3)
0.2834052 0.3124985 0.17364174 0.60249406 0.34525222 0.49067247 0.99954563 0.070933074 0.7212459 0.106431775 output (0, 2) (0, 4) (1, 2) (3, 4)
0.98596823 0.46325332 0.058355156 0.13952951 0.45509845 0.83432007 0.80882657 0.3422295 0.53328925 0.96340525 output (0, 3) (1, 3) (2, 4) (2, 3)
0.09928546 0.25354025 0.68946564 0.28736588 0.03458304 0.60164243 0.22594678 0.37531325 0.43073332 0.80767787 output (0, 3) (1, 3) (2, 3) (2, 4)
0.5144519 0.70358014 0.9673387 0.24521667 0.30242988 0.83623314 0.53927916 0.80633867 0.24814889 0.57701 output (0, 3) (0, 1) (2, 3) (2, 4)
0.9742475 0.013159241 0.83649755 0.7634969 0.3263402 0.7934842 0.54005384 0.34063753 0.14260364 0.07267941 output (0, 3) (1, 2) (2, 3) (3, 4)
0.9595998 0.4136883 0.6526687 0.2595445 0.91325754 0.65259737 0.84577733 0.5360932 0.6031248 0.0692068 output (0, 3) (1, 4) (1, 3) (2, 3)
0.6977343 0.6741718 0.65712696 0.86686295 0.38602743 0.7350842 0.61675984 0.62202495 0.7822487 0.48894238 output (0, 3) (0, 1) (0, 4) (2, 3)
0.25259164 0.51113844 0.9491846 0.4965357 0.57103956 0.86901397 0.45050368 0.18837038 0.6313767 0.6826382 output (0, 3) (0, 4) (1, 4) (2, 4)
0.03976776 0.5561417 0.8316266 0.57773405 0.6680533 0.236203 0.8740444 0.2540772 0.72243303 0.2220391 output (0, 2) (1, 3) (2, 4) (3, 4)
0.7643232 0.17065017 0.08719196 0.72098625 0.66985935 0.06549851 0.53536683 0.85637045 0.41117942 0.5436764 output (0, 2) (0, 4) (1, 4) (3, 4)
0.55606884 0.4876964 0.25864986 0.5607928 0.24331541 0.81034553 0.07410948 0.44908813 0.13432358 0.6949328 output (0, 1) (1, 4) (1, 3) (2, 4)
0.39778256 0.2338386 0.8494654 0.63825274 0.72026986 0.81965566 0.57199097 0.56369597 0.5989401 0.9960837 output (0, 3) (1, 2) (1, 3) (2, 4)
0.6250552 0.70874006 0.51600003 0.18155093 0.5593454 0.13460396 0.23056309 0.98233265 0.5198464 0.7107426 output (0, 4) (1, 2) (1, 4) (3, 4)
0.020554865 0.41333476 0.29770124 0.2916772 0.74983513 0.5590233 0.74993604 0.13849808 0.82386255 0.11079654 output (0, 1) (1, 3) (2, 3) (3, 4)
0.7356825 0.20943019 0.9059238 0.6104356 0.6034369 0.77421594 0.16164204 0.0032839228 0.355403 0.8557488 output (0, 1) (0, 3) (1, 2) (2, 4)
0.9904331 0.677353 0.44243887 0.0677749 0.8391289 0.6262578 0.032634534 0.16104276 0.55063075 0.06944192 output (0, 2) (1, 4) (1, 3) (2, 4)
0.63024217 0.67085326 0.94800967 0.26592 0.4270701 0.16284443 0.47454444 0.0075999163 0.71472853 0.37260413 output (0, 4) (1, 4) (2, 3) (2, 4)
0.3020502 0.75576186 0.6740371 0.15140246 0.8903491 0.50166297 0.38802418 0.15458415 0.034801655 0.37527046 output (0, 4) (1, 3) (1, 2) (3, 4)
0.4792076 0.47240463 0.6297886 0.26316863 0.8533334 0.25343597 0.80619156 0.1345432 0.52939445 0.6565314 output (0, 4) (0, 1) (1, 3) (2, 3)
0.2880239 0.31156555 0.35029328 0.6410169 0.743257 0.77551323 0.94468087 0.02139966 0.1770535 0.9262899 output (0, 1) (0, 3) (1, 4) (1, 2)
0.6770215 0.73552597 0.1901036 0.5812896 0.97889197 0.24213327 0.8558597 0.72613925 0.49105933 0.5898165 output (0, 3) (0, 4) (1, 4) (2, 3)
0.49083954 0.89477324 0.38776505 0.23503362 0.6538496 0.70235527 0.48865348 0.50251216 0.1379426 0.39227933 output (0, 2) (1, 3) (1, 4) (2, 3)
0.94530845 0.19959697 0.71748745 0.48711464 0.7984118 0.94138104 0.31117135 0.27813515 0.23276219 0.107075155 output (0, 1) (1, 3) (1, 2) (3, 4)
0.61255485 0.24209885 0.9427667 0.4724659 0.34350932 0.79966205 0.68110585 0.6595452 0.96400577 0.2550507 output (0, 4) (1, 4) (1, 3) (2, 3)
0.12026934 0.18655282 0.45977658 0.49822006 0.99379236 0.8907071 0.5415615 0.4847816 0.49114165 0.9091505 output (0, 1) (1, 3) (1, 4) (2, 4)
0.12046322 0.6432764 0.81250334 0.46464956 0.70233476 0.9043864 0.013591278 0.07112159 0.3410793 0.8367028 output (0, 4) (0, 3) (1, 2) (2, 4)
0.33411416 0.5366581 0.6904213 0.5155951 0.60880893 0.8365352 0.034393713 0.89681023 0.48135912 0.265037 output (0, 4) (0, 3) (1, 4) (1, 2)
0.7122688 0.3614287 0.17150171 0.052784964 0.8160589 0.91080624 0.48382285 0.36223623 0.56514925 0.9665742 output (0, 3) (0, 2) (1, 3) (2, 4)
0.57569814 0.62144345 0.49428198 0.1770257 0.79239964 0.49743795 0.2871211 0.35788673 0.8260894 0.011645304 output (0, 2) (0, 3) (1, 3) (1, 4)
0.36022156 0.5685286 0.9532682 0.585115 0.33127183 0.2789415 0.91729593 0.22058831 0.5642848 0.31754598 output (0, 2) (1, 3) (2, 4) (3, 4)
0.7567037 0.8395531 0.047452796 0.41470632 0.444604 0.9615594 0.20060764 0.47857305 0.88920826 0.01609499 output (0, 2) (1, 3) (2, 3) (3, 4)
0.23820436 0.5340338 0.4910797 0.34190497 0.463482 0.2872443 0.8786583 0.28348032 0.5883438 0.07198407 output (0, 1) (1, 2) (2, 4) (3, 4)
0.47973725 0.63639617 0.8009969 0.09181321 0.48871192 0.77870727 0.25694323 0.40605274 0.03908891 0.4797756 output (0, 2) (0, 3) (1, 3) (3, 4)
0.09199197 0.96813333 0.45205513 0.75101435 0.14127265 0.53374743 0.7694268 0.2520442 0.6458134 0.86851275 output (0, 1) (1, 4) (1, 2) (1, 3)
0.12282114 0.41288212 0.51928264 0.45613322 0.88074124 0.22955704 0.51438516 0.37760922 0.9291786 0.07523207 output (0, 3) (1, 3) (2, 4) (2, 3)
0.5941998 0.85556424 0.75487584 0.7579012 0.53520447 0.70049465 0.24416889 0.1798695 0.47872198 0.59723985 output (0, 2) (0, 1) (2, 4) (3, 4)
0.4366181 0.5705924 0.1863476 0.1480932 0.3562164 0.91448444 0.019175136 0.049096912 0.4462382 0.29347572 output (0, 4) (0, 2) (1, 3) (1, 4)
0.0982491 0.9908165 0.6163014 0.8208103 0.78198004 0.067474335 0.6164003 0.1519426 0.30974096 0.6533376 output (0, 4) (1, 4) (2, 3) (3, 4)
0.01456808 0.14754699 0.4685846 0.9910008 0.20256549 0.8396088 0.707731 0.87412626 0.4849078 0.49302286 output (0, 4) (1, 3) (1, 2) (3, 4)
0.5335141 0.4636331 0.9445924 0.2998858 0.55416715 0.22639151 0.14719673 0.8240246 0.81601036 0.67786646 output (0, 2) (0, 4) (0, 3) (1, 2)
0.8965595 0.75194436 0.918913 0.7740928 0.42916045 0.30365995 0.72041225 0.017362475 0.28714767 0.9557427 output (0, 1) (0, 4) (0, 2) (2, 3)
0.053176865 0.72097814 0.76074606 0.27249882 0.9181122 0.09188227 0.31112108 0.83268744 0.29248947 0.029907241 output (0, 3) (1, 2) (1, 4) (1, 3)
0.57624257 0.8665135 0.051403414 0.9975811 0.9143061 0.86036325 0.9113752 0.39081827 0.016105363 0.6359471 output (0, 2) (0, 1) (1, 4) (2, 3)
0.96083754 0.96533215 0.8303142 0.9326434 0.48131466 0.4120411 0.21260642 0.65831435 0.9630438 0.060026314 output (0, 1) (1, 2) (2, 3) (2, 4)
0.078717686 0.5168498 0.3524564 0.039417412 0.9405408 0.87972337 0.37970528 0.5173241 0.49054644 0.33386892 output (0, 3) (1, 4) (2, 3) (3, 4)
0.6098217 0.43113148 0.85319185 0.008134597 0.30119258 0.01966509 0.95981365 0.998471 0.3202962 0.9009615 output (0, 1) (0, 2) (0, 4) (3, 4)
0.80883723 0.049340315 0.9873163 0.72649914 0.55911845 0.55393344 0.030611182 0.63422954 0.096243076 0.17973182 output (0, 2) (1, 2) (2, 3) (3, 4)
0.6243284 0.099213794 0.75129354 0.8823606 0.47644714 0.6389266 0.9959034 0.85780394 0.9415955 0.13777417 output (0, 4) (0, 2) (1, 3) (1, 2)
0.65888286 0.5045264 0.47109216 0.38301745 0.91183853 0.1654202 0.16301683 0.99541414 0.27029574 0.33098605 output (0, 1) (0, 2) (1, 4) (3, 4)
0.3082363 0.66854787 0.284987 0.05003887 0.08878339 0.044682946 0.13208197 0.80247116 0.99163586 0.21554309 output (0, 3) (0, 1) (1, 2) (1, 4)
0.9946178 0.73439026 0.7383048 0.6786956 0.48650596 0.8485672 0.57415396 0.03164175 0.33158934 0.307175 output (0, 1) (1, 2) (1, 4) (3, 4)
0.37113222 0.32103568 0.82266283 0.99508274 0.37635764 0.8614625 0.011350665 0.16490826 0.8965824 0.45939806 output (0, 3) (0, 2) (1, 2) (1, 4)
0.65184885 0.24120057 0.40486723 0.11007409 0.1251819 0.44961834 0.13538533 0.6850868 0.62951505 0.5747622 output (0, 1) (0, 4) (1, 2) (2, 3)
0.653244 0.6759029 0.7063988 0.4571857 0.366206 0.77187383 0.84603703 0.27660993 0.40341538 0.10250049 output (0, 1) (0, 2) (1, 3) (1, 4)
0.66991717 0.65522724 0.8233252 0.043675814 0.80102086 0.35056326 0.490325 0.9668809 0.27062562 0.5030364 output (0, 2) (0, 3) (0, 4) (1, 2)
0.78031886 0.96738106 0.65574193 0.071009345 0.7478045 0.6336154 0.9746339 0.76810616 0.038191646 0.19450916 output (0, 3) (1, 2) (1, 4) (2, 3)
0.9819666 0.7432865 0.761707 0.36711478 0.013616639 0.5463297 0.31535375 0.23826282 0.63629544 0.91673833 output (0, 4) (0, 1) (1, 3) (2, 3)
0.5749161 0.735675 0.8480579 0.8562197 0.892368 0.35902074 0.36798698 0.40477026 0.59402525 0.5679154 output (0, 4) (0, 1) (2, 4) (3, 4)
0.17259203 0.42628637 0.56923413 0.76821285 0.23920777 0.5474046 0.808423 0.98101103 0.97859955 0.14601521 output (0, 2) (1, 3) (1, 2) (1, 4)
0.5405432 0.96807855 0.8404052 0.46138495 0.7324114 0.52268964 0.82497305 0.23114665 0.41524923 0.7865605 output (0, 4) (1, 2) (1, 3) (2, 4)
0.10347186 0.4267177 0.24224167 0.1350069 0.96883684 0.34949213 0.5114845 0.32829857 0.08028314 0.6422763 output (0, 4) (0, 1) (1, 3) (2, 3)
0.659731 0.39064723 0.74640554 0.38942233 0.12537724 0.1404613 0.15283035 0.40212238 0.3628919 0.5113858 output (0, 1) (0, 4) (2, 3) (3, 4)
0.7984756 0.6329004 0.877074 0.7042474 0.638935 0.23595078 0.5489502 0.32569888 0.053072777 0.78117734 output (0, 1) (0, 3) (2, 3) (3, 4)
0.33267522 0.6400515 0.46740228 0.9009313 0.66201913 0.98595 0.8053297 0.15576033 0.7076114 0.92659086 output (0, 1) (0, 3) (1, 2) (2, 4)
0.233764 0.27527595 0.83241457 0.53389335 0.9502716 0.98173326 0.8160985 0.64321107 0.47069478 0.048289753 output (0, 4) (1, 3) (1, 4) (2, 3)
0.7489359 0.429507 0.85559744 0.8640054 0.056371067 0.8931417 0.6626976 0.6561223 0.25999022 0.17564858 output (0, 3) (0, 4) (1, 3) (2, 3)
0.66163117 0.5121946 0.6873071 0.42681214 0.12967537 0.4478159 0.41386867 0.4953669 0.70840794 0.42952237 output (0, 1) (0, 3) (1, 4) (2, 3)
0.14943852 0.81736755 0.38024375 0.5708498 0.99083775 0.089327395 0.70596534 0.9357415 0.6409857 0.60024077 output (0, 1) (1, 4) (2, 4) (3, 4)
0.6856381 0.7686125 0.34147564 0.26669726 0.13855045 0.84042066 0.99502724 0.50169504 0.46347815 0.40683168 output (0, 3) (0, 4) (1, 4) (2, 4)
0.4154463 0.36239272 0.9025402 0.2717488 0.90028644 0.058450334 0.46540895 0.62846917 0.9850857 0.4054946 output (0, 3) (0, 1) (1, 4) (1, 2)
0.7955161 0.38112292 0.5979872 0.58115834 0.14965326 0.61509633 0.151064 0.57282174 0.6984952 0.1604026 output (0, 4) (0, 1) (1, 3) (2, 3)
0.0385582 0.9596199 0.042984966 0.4788974 0.66707385 0.037666887 0.65530026 0.26770723 0.07015896 0.20185226 output (0, 1) (1, 4) (2, 3) (3, 4)
0.91853315 0.3738839 0.3548448 0.4318762 0.69699854 0.53556323 0.7599548 0.13159242 0.6612722 0.053918723 output (0, 2) (0, 3) (1, 2) (3, 4)
0.88764894 0.9221306 0.5485063 0.12106221 0.69964176 0.4571753 0.9572043 0.9924326 0.41494837 0.39148813 output (0, 3) (0, 2) (1, 4) (2, 4)
